"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000169908",1011.79021857577,2.80663030907499,0.666122325318749,4.21338574372503,2.51570874021084e-05,0.00152924238373099
"ENSG00000264874",0,NA,NA,NA,NA,NA
"ENSG00000214553",0,NA,NA,NA,NA,NA
"ENSG00000214552",0,NA,NA,NA,NA,NA
"ENSG00000089902",12.2994865118378,0.0662725019636028,1.13173859869828,0.0585581352794977,0.953304056636202,0.999838284898011
"ENSG00000180287",0,NA,NA,NA,NA,NA
"ENSG00000250750",0,NA,NA,NA,NA,NA
"ENSG00000112619",1,-1.23687697504357,1.47365774165761,-0.839324451044036,0.40128726591903,NA
"ENSG00000250752",0.5,-1.02550367550925,1.42166178129196,-0.721341523704257,0.47069941505666,NA
"ENSG00000250754",0,NA,NA,NA,NA,NA
"ENSG00000258568",1.25,-1.72553845662265,1.55763872803277,-1.10779118775632,0.267952006734834,NA
"ENSG00000258569",0,NA,NA,NA,NA,NA
"ENSG00000258566",0,NA,NA,NA,NA,NA
"ENSG00000258567",0,NA,NA,NA,NA,NA
"ENSG00000258564",0,NA,NA,NA,NA,NA
"ENSG00000258565",0,NA,NA,NA,NA,NA
"ENSG00000258562",0,NA,NA,NA,NA,NA
"ENSG00000258563",0,NA,NA,NA,NA,NA
"ENSG00000258560",0,NA,NA,NA,NA,NA
"ENSG00000258561",0,NA,NA,NA,NA,NA
"ENSG00000222854",0,NA,NA,NA,NA,NA
"ENSG00000263069",0.618802424018293,1.06979771171814,1.4341121945058,0.745965145416531,0.455688470253295,NA
"ENSG00000216378",0,NA,NA,NA,NA,NA
"ENSG00000263065",0,NA,NA,NA,NA,NA
"ENSG00000152894",12.424989629718,-0.39442173119522,1.18168483778082,-0.333779125012669,0.73854623676693,0.999838284898011
"ENSG00000159166",3.09236642582966,2.64646739657968,1.58985854333715,1.66459299644652,0.0959939835692555,NA
"ENSG00000263063",0,NA,NA,NA,NA,NA
"ENSG00000277737",6,-4.08801406853609,1.50659186795492,-2.71341838190409,0.00665929704159902,0.112770513764897
"ENSG00000272866",0,NA,NA,NA,NA,NA
"ENSG00000254702",0,NA,NA,NA,NA,NA
"ENSG00000228074",0,NA,NA,NA,NA,NA
"ENSG00000277739",1.47478339040547,0.449072305130257,1.58812048459917,0.282769669861414,0.777353405766486,NA
"ENSG00000138780",6.43147717074594,-0.335765839665962,1.42158991482433,-0.236190364158186,0.813284956312433,0.999838284898011
"ENSG00000138785",14.4746297659806,-0.343605892268623,1.07873186222287,-0.318527619607507,0.750084747365537,0.999838284898011
"ENSG00000228072",0,NA,NA,NA,NA,NA
"ENSG00000258698",0,NA,NA,NA,NA,NA
"ENSG00000258699",0,NA,NA,NA,NA,NA
"ENSG00000267526",0,NA,NA,NA,NA,NA
"ENSG00000267520",6.77442352666814,-0.97826226829824,1.30196653927827,-0.751372818567618,0.452428316400325,0.999838284898011
"ENSG00000267521",0,NA,NA,NA,NA,NA
"ENSG00000267522",0,NA,NA,NA,NA,NA
"ENSG00000267523",1.36880242401829,-0.103966521550717,1.56397393532596,-0.0664758658711588,0.94699897144451,NA
"ENSG00000258690",0,NA,NA,NA,NA,NA
"ENSG00000258691",0,NA,NA,NA,NA,NA
"ENSG00000258692",0,NA,NA,NA,NA,NA
"ENSG00000258693",0,NA,NA,NA,NA,NA
"ENSG00000267528",0,NA,NA,NA,NA,NA
"ENSG00000258695",0,NA,NA,NA,NA,NA
"ENSG00000258696",0,NA,NA,NA,NA,NA
"ENSG00000254703",2.84337266158991,-0.765754286208609,1.55681329987811,-0.491872908760841,0.62280919098455,NA
"ENSG00000279905",0,NA,NA,NA,NA,NA
"ENSG00000279904",0,NA,NA,NA,NA,NA
"ENSG00000222858",0,NA,NA,NA,NA,NA
"ENSG00000179766",1.4621750856082,1.92025177219227,1.57486742761929,1.21931010732445,0.222726513839111,NA
"ENSG00000154803",20.4921394459531,-0.254259970031536,0.961882272056537,-0.26433585212868,0.791521136425665,0.999838284898011
"ENSG00000196792",13.94962630922,0.357178860018514,1.10057636263609,0.324538007669911,0.745530752051967,0.999838284898011
"ENSG00000196793",4.36231488299032,0.891809804548096,1.48853391867938,0.599119572189059,0.549093150847014,0.999838284898011
"ENSG00000196796",0.706267474672764,-0.388219501805303,1.48337395401336,-0.261713845490512,0.793542065335833,NA
"ENSG00000279900",0,NA,NA,NA,NA,NA
"ENSG00000164304",0,NA,NA,NA,NA,NA
"ENSG00000184945",0,NA,NA,NA,NA,NA
"ENSG00000164306",10.0734837328383,0.894034143633625,1.17164264274374,0.763060434143966,0.445427354926789,0.999838284898011
"ENSG00000164307",33.5983335651741,-1.06720128381281,0.886132899502676,-1.20433547204009,0.228459941667275,0.882807576691505
"ENSG00000164300",23.400472007034,0.598622751148723,1.06413379289041,0.562544630335195,0.573745004722535,0.999838284898011
"ENSG00000228079",0,NA,NA,NA,NA,NA
"ENSG00000164303",1.36880242401829,-0.103966521550717,1.56397393532596,-0.0664758658711588,0.94699897144451,NA
"ENSG00000180433",0,NA,NA,NA,NA,NA
"ENSG00000164308",16.13737786816,-0.199956019996297,1.11435923569179,-0.179435870939918,0.85759546749429,0.999838284898011
"ENSG00000184949",0.618802424018293,1.06979771171814,1.4341121945058,0.745965145416531,0.455688470253295,NA
"ENSG00000100401",39.2955210972058,0.223138501007931,0.835846217078154,0.266961190286834,0.789499042599998,0.999838284898011
"ENSG00000282909",0,NA,NA,NA,NA,NA
"ENSG00000104381",6.34949342535919,-0.232553250990057,1.30704963760125,-0.177922279537025,0.858784013467021,0.999838284898011
"ENSG00000212899",0,NA,NA,NA,NA,NA
"ENSG00000240436",0,NA,NA,NA,NA,NA
"ENSG00000104388",91.6777844373568,-1.35784439587319,0.808817596103447,-1.67880175012849,0.0931906874218515,0.588719941565195
"ENSG00000282907",0,NA,NA,NA,NA,NA
"ENSG00000282906",0,NA,NA,NA,NA,NA
"ENSG00000282904",0,NA,NA,NA,NA,NA
"ENSG00000268789",0,NA,NA,NA,NA,NA
"ENSG00000274272",11.7740567494094,0.269038138298914,1.1332274774077,0.23740876713857,0.812339688941626,0.999838284898011
"ENSG00000125430",4.16844256028096,-0.421133784920139,1.42561745425378,-0.295404481520308,0.767684910224582,0.999838284898011
"ENSG00000223109",0,NA,NA,NA,NA,NA
"ENSG00000125434",8.53724498429926,-1.17701074975757,1.22704685300973,-0.959222336841154,0.337446750094027,0.977942793236462
"ENSG00000274274",0,NA,NA,NA,NA,NA
"ENSG00000203896",25.5521860834574,0.91950291501941,1.49131611445316,0.616571433854972,0.537517441315237,0.999838284898011
"ENSG00000203897",0,NA,NA,NA,NA,NA
"ENSG00000274275",0,NA,NA,NA,NA,NA
"ENSG00000182628",14.7303242240822,-0.214951341884875,1.05123544702879,-0.204474975127992,0.837982345826065,0.999838284898011
"ENSG00000279604",0,NA,NA,NA,NA,NA
"ENSG00000182621",7.24415191747358,0.691211433635811,1.40014218454117,0.493672315045864,0.621537620306714,0.999838284898011
"ENSG00000209645",0,NA,NA,NA,NA,NA
"ENSG00000182625",0,NA,NA,NA,NA,NA
"ENSG00000279923",0.75,-1.11008830643767,1.44245171088193,-0.769584380581413,0.441546473211556,NA
"ENSG00000256349",7.256547069437,-0.0304275015114579,1.4891373543462,-0.0204329717622435,0.983697981673465,0.999838284898011
"ENSG00000276642",0,NA,NA,NA,NA,NA
"ENSG00000262823",0,NA,NA,NA,NA,NA
"ENSG00000270969",0,NA,NA,NA,NA,NA
"ENSG00000256340",2.25,-2.55676063124513,1.59013623201513,-1.60788778959211,0.107859756555716,NA
"ENSG00000256341",0,NA,NA,NA,NA,NA
"ENSG00000256343",0,NA,NA,NA,NA,NA
"ENSG00000261244",0,NA,NA,NA,NA,NA
"ENSG00000256346",0,NA,NA,NA,NA,NA
"ENSG00000256347",0,NA,NA,NA,NA,NA
"ENSG00000207033",0,NA,NA,NA,NA,NA
"ENSG00000232757",0,NA,NA,NA,NA,NA
"ENSG00000254852",2.887318339751,-0.0698396458698906,1.51524772654224,-0.0460912395026409,0.963237528453398,NA
"ENSG00000254853",0,NA,NA,NA,NA,NA
"ENSG00000254850",0,NA,NA,NA,NA,NA
"ENSG00000254851",2.98739169520273,-1.49079044819689,1.52495195634678,-0.977598305305478,0.328273035855422,NA
"ENSG00000254856",0,NA,NA,NA,NA,NA
"ENSG00000254857",0,NA,NA,NA,NA,NA
"ENSG00000254854",0,NA,NA,NA,NA,NA
"ENSG00000254855",0,NA,NA,NA,NA,NA
"ENSG00000007402",1.03133737336382,1.26781628022225,1.48177819572392,0.855604626846906,0.392216509831137,NA
"ENSG00000254858",8.55475466427171,0.567163380565832,1.24545424418102,0.455386766086125,0.648831014370848,0.999838284898011
"ENSG00000254859",0.5,-1.02550367550925,1.42166178129196,-0.721341523704256,0.470699415056661,NA
"ENSG00000104967",6.5,-4.23006825490122,1.49406736142003,-2.83124333221547,0.00463674311562184,0.0895857699115721
"ENSG00000104964",258.377436894558,-0.514246063624304,0.789737834936609,-0.651160474875288,0.514942901807073,0.999838284898011
"ENSG00000227217",0,NA,NA,NA,NA,NA
"ENSG00000104960",86.3106050739808,1.37206603933109,0.825922955412608,1.66125185205156,0.096662875584183,0.602658189479132
"ENSG00000054523",22.3489134952667,-1.12969072262736,0.947661594728252,-1.19208241519095,0.233228931375443,0.890564845770348
"ENSG00000228363",0,NA,NA,NA,NA,NA
"ENSG00000228361",0,NA,NA,NA,NA,NA
"ENSG00000228360",0,NA,NA,NA,NA,NA
"ENSG00000239268",0,NA,NA,NA,NA,NA
"ENSG00000239269",1.31224844105994,-0.196740315834891,1.58025305377079,-0.12449924736132,0.900919996263114,NA
"ENSG00000228365",0,NA,NA,NA,NA,NA
"ENSG00000228364",0,NA,NA,NA,NA,NA
"ENSG00000239264",131.766516518203,-1.04895704360434,0.798151086314367,-1.31423368531405,0.18876757586451,0.814968373948384
"ENSG00000239265",0,NA,NA,NA,NA,NA
"ENSG00000228369",0,NA,NA,NA,NA,NA
"ENSG00000228368",0,NA,NA,NA,NA,NA
"ENSG00000278485",0,NA,NA,NA,NA,NA
"ENSG00000239261",0,NA,NA,NA,NA,NA
"ENSG00000270965",0,NA,NA,NA,NA,NA
"ENSG00000279920",0,NA,NA,NA,NA,NA
"ENSG00000106524",16.1369515624923,-0.69008552018998,1.06519820584588,-0.647847054569511,0.51708387779368,0.999838284898011
"ENSG00000155868",13.3241231913398,0.948455791874061,1.09434455811102,0.866688452776905,0.386112734019163,0.999838284898011
"ENSG00000106526",1.78133737336382,0.220567522671892,1.58583895483492,0.139085700978289,0.889382427363531,NA
"ENSG00000008988",1538.32988593761,0.427462160575913,0.68686356176975,0.622339259742544,0.53371881105712,0.999838284898011
"ENSG00000283769",0,NA,NA,NA,NA,NA
"ENSG00000180919",0,NA,NA,NA,NA,NA
"ENSG00000232242",0,NA,NA,NA,NA,NA
"ENSG00000180917",8.89365225635414,-0.14971459414995,1.23024920001001,-0.121694526725749,0.903140948060593,0.999838284898011
"ENSG00000180914",5.32470312143237,3.85673510538203,1.524341959495,2.53009836891174,0.0114030551985998,0.162917042510372
"ENSG00000180913",0,NA,NA,NA,NA,NA
"ENSG00000180910",0,NA,NA,NA,NA,NA
"ENSG00000232240",0,NA,NA,NA,NA,NA
"ENSG00000202411",0,NA,NA,NA,NA,NA
"ENSG00000202410",0,NA,NA,NA,NA,NA
"ENSG00000185390",0,NA,NA,NA,NA,NA
"ENSG00000123870",0,NA,NA,NA,NA,NA
"ENSG00000202415",0,NA,NA,NA,NA,NA
"ENSG00000202414",0,NA,NA,NA,NA,NA
"ENSG00000202417",0,NA,NA,NA,NA,NA
"ENSG00000160551",55.5490256385633,-0.553435084967966,0.827825943169507,-0.668540397331621,0.503788704127725,0.999838284898011
"ENSG00000232245",0,NA,NA,NA,NA,NA
"ENSG00000284994",0,NA,NA,NA,NA,NA
"ENSG00000283809",0.737391695202733,0.309480029963532,1.49268550954291,0.207331033888244,0.835751339129959,NA
"ENSG00000242573",0,NA,NA,NA,NA,NA
"ENSG00000284999",0,NA,NA,NA,NA,NA
"ENSG00000246465",0,NA,NA,NA,NA,NA
"ENSG00000240107",0,NA,NA,NA,NA,NA
"ENSG00000280670",1.59358581442376,2.03484872378958,1.58138471470597,1.28675122812726,0.198181011260459,NA
"ENSG00000240100",0,NA,NA,NA,NA,NA
"ENSG00000240103",0,NA,NA,NA,NA,NA
"ENSG00000240108",0,NA,NA,NA,NA,NA
"ENSG00000205822",0,NA,NA,NA,NA,NA
"ENSG00000202332",0,NA,NA,NA,NA,NA
"ENSG00000152078",12.8002795947642,-1.21571449096314,1.24551570599059,-0.976073192104993,0.329028195003398,0.971970992675832
"ENSG00000259922",0,NA,NA,NA,NA,NA
"ENSG00000152076",4.21808269654363,0.572876960985347,1.49278741127811,0.383763258356297,0.701153922313376,0.999838284898011
"ENSG00000277913",0,NA,NA,NA,NA,NA
"ENSG00000236136",0.75,-1.11008830643767,1.44245171088193,-0.769584380581413,0.441546473211556,NA
"ENSG00000172766",6.42456332405025,0.330756689072808,1.31508643609102,0.251509467359387,0.80142024350218,0.999838284898011
"ENSG00000213318",0,NA,NA,NA,NA,NA
"ENSG00000261039",0,NA,NA,NA,NA,NA
"ENSG00000213315",0,NA,NA,NA,NA,NA
"ENSG00000213316",23.98546257289,2.17740920936227,1.11062111150134,1.96053288273877,0.0499335384735649,0.405737741550569
"ENSG00000261037",0.5,-1.02550367550925,1.42166178129196,-0.721341523704256,0.470699415056661,NA
"ENSG00000156983",12.64243286776,-0.271894251487088,1.09996110273547,-0.247185333018522,0.804764795730595,0.999838284898011
"ENSG00000213312",0,NA,NA,NA,NA,NA
"ENSG00000261033",0,NA,NA,NA,NA,NA
"ENSG00000095261",18.3413601900694,-1.07180117331257,1.2107304158345,-0.885251711937732,0.376020887452707,0.996459217890816
"ENSG00000236131",0,NA,NA,NA,NA,NA
"ENSG00000207548",0,NA,NA,NA,NA,NA
"ENSG00000207549",0,NA,NA,NA,NA,NA
"ENSG00000249634",0,NA,NA,NA,NA,NA
"ENSG00000123297",21.0108685145196,0.0649852098309714,0.956251180638486,0.0679583054606856,0.945818824936733,0.999838284898011
"ENSG00000255062",0.5,-1.02550367550925,1.42166178129196,-0.721341523704257,0.47069941505666,NA
"ENSG00000255063",0,NA,NA,NA,NA,NA
"ENSG00000255065",0,NA,NA,NA,NA,NA
"ENSG00000207546",0,NA,NA,NA,NA,NA
"ENSG00000207547",1.09337266158991,0.602685006036431,1.52824289670879,0.394364670259137,0.69331182369254,NA
"ENSG00000091947",33.2257788793577,1.5752139184283,0.870642717612076,1.80925411372953,0.070411534170282,0.501305265036369
"ENSG00000284707",13.1731903110313,1.64307344736247,1.11772347545644,1.47001783843853,0.141556922753181,0.716858346533478
"ENSG00000282299",0,NA,NA,NA,NA,NA
"ENSG00000173231",0,NA,NA,NA,NA,NA
"ENSG00000227919",0,NA,NA,NA,NA,NA
"ENSG00000199652",0,NA,NA,NA,NA,NA
"ENSG00000227911",0,NA,NA,NA,NA,NA
"ENSG00000227910",0,NA,NA,NA,NA,NA
"ENSG00000227913",0,NA,NA,NA,NA,NA
"ENSG00000227912",0,NA,NA,NA,NA,NA
"ENSG00000227915",0,NA,NA,NA,NA,NA
"ENSG00000227914",0,NA,NA,NA,NA,NA
"ENSG00000227917",0,NA,NA,NA,NA,NA
"ENSG00000187775",1.61880242401829,-0.325174159021618,1.59047920817467,-0.204450430631412,0.838001524401747,NA
"ENSG00000223811",0,NA,NA,NA,NA,NA
"ENSG00000128965",3.71116884984795,3.24970837721624,1.56568704445344,2.07557978379431,0.0379328327904439,NA
"ENSG00000260514",0,NA,NA,NA,NA,NA
"ENSG00000225203",0,NA,NA,NA,NA,NA
"ENSG00000276174",0,NA,NA,NA,NA,NA
"ENSG00000225200",0.987391695202733,-0.0158369264519981,1.54759288912544,-0.0102332639050491,0.991835179226706,NA
"ENSG00000276170",9.77161797222124,3.75903930078121,1.36462425075131,2.75463322501533,0.00587579627947276,0.104677708892284
"ENSG00000157168",0.618802424018293,1.06979771171814,1.4341121945058,0.745965145416531,0.455688470253295,NA
"ENSG00000276172",0,NA,NA,NA,NA,NA
"ENSG00000233503",0,NA,NA,NA,NA,NA
"ENSG00000225209",0,NA,NA,NA,NA,NA
"ENSG00000225208",0,NA,NA,NA,NA,NA
"ENSG00000276179",0,NA,NA,NA,NA,NA
"ENSG00000123124",46.049332887413,-1.44901677495432,0.844326595611687,-1.71618042412197,0.0861290249733066,0.564307660816558
"ENSG00000233502",0,NA,NA,NA,NA,NA
"ENSG00000223816",0,NA,NA,NA,NA,NA
"ENSG00000113140",2263.68321429849,-0.575955845119638,0.641602491005139,-0.897683305776045,0.369354412094619,0.990116451699776
"ENSG00000260515",0,NA,NA,NA,NA,NA
"ENSG00000239467",0.618802424018293,1.06979771171814,1.4341121945058,0.745965145416531,0.455688470253295,NA
"ENSG00000184113",92.9621750856082,-5.41723659560302,0.907103598663663,-5.97201532833035,2.34340506728284e-09,5.80758867347575e-07
"ENSG00000184111",0.843372661589906,1.12422743659265,1.4464387205867,0.777238206217708,0.437018244916452,NA
"ENSG00000184110",114.291828363817,-0.690566621759888,0.697938604052565,-0.989437491707907,0.32244913877478,0.969642018752196
"ENSG00000184117",10.4375979345152,-0.229445364471551,1.21218949462661,-0.189281762866809,0.849871988081356,0.999838284898011
"ENSG00000233234",0,NA,NA,NA,NA,NA
"ENSG00000184115",0.25,-0.855266917860253,1.36709826282933,-0.625607493707295,0.531572422357683,NA
"ENSG00000168228",7.78724498429926,-1.01458967965614,1.25211953830195,-0.810297777983773,0.417769052122593,0.999838284898011
"ENSG00000163235",1.25,-1.47565911817382,1.52134634374755,-0.969969214596336,0.332061837503948,NA
"ENSG00000274297",0.25,-0.855266917860253,1.36709826282933,-0.625607493707295,0.531572422357683,NA
"ENSG00000239465",0,NA,NA,NA,NA,NA
"ENSG00000166049",0,NA,NA,NA,NA,NA
"ENSG00000162545",11.3373114262296,-0.346907331865812,1.17294192314538,-0.295758319333952,0.76741465599283,0.999838284898011
"ENSG00000166046",2.03133737336382,0.0315099132195243,1.59011089642998,0.0198161733815348,0.984190015924127,NA
"ENSG00000162542",16.5120283747047,-1.75684585175914,1.06254804018732,-1.65342721958193,0.0982439469573296,0.606064980583584
"ENSG00000162543",3.43147717074594,1.06008607670916,1.56989375426452,0.675259758075664,0.499510746179549,NA
"ENSG00000244171",0.562248441059937,1.04049169950825,1.42689885997507,0.729197933150233,0.465880595333041,NA
"ENSG00000284609",0,NA,NA,NA,NA,NA
"ENSG00000268565",1.12449688211987,1.34463027428781,1.4984934968678,0.897321394519493,0.36954744341281,NA
"ENSG00000268564",0,NA,NA,NA,NA,NA
"ENSG00000244176",0,NA,NA,NA,NA,NA
"ENSG00000268566",0,NA,NA,NA,NA,NA
"ENSG00000268568",2.9058342554837,0.921555631476174,1.55118040799843,0.5940995816633,0.552445510674129,NA
"ENSG00000280279",1.03112422052997,-0.49344296964382,1.51819392902879,-0.325019722585428,0.745166144906346,NA
"ENSG00000200709",0,NA,NA,NA,NA,NA
"ENSG00000200708",0,NA,NA,NA,NA,NA
"ENSG00000245888",0,NA,NA,NA,NA,NA
"ENSG00000204011",0,NA,NA,NA,NA,NA
"ENSG00000204010",0.75,-1.11008830643767,1.44245171088193,-0.769584380581413,0.441546473211556,NA
"ENSG00000204019",0,NA,NA,NA,NA,NA
"ENSG00000201253",0,NA,NA,NA,NA,NA
"ENSG00000201255",0,NA,NA,NA,NA,NA
"ENSG00000206701",0,NA,NA,NA,NA,NA
"ENSG00000206700",0,NA,NA,NA,NA,NA
"ENSG00000206703",0,NA,NA,NA,NA,NA
"ENSG00000206702",0,NA,NA,NA,NA,NA
"ENSG00000206705",0,NA,NA,NA,NA,NA
"ENSG00000206704",0,NA,NA,NA,NA,NA
"ENSG00000255931",0,NA,NA,NA,NA,NA
"ENSG00000206709",0,NA,NA,NA,NA,NA
"ENSG00000206708",0,NA,NA,NA,NA,NA
"ENSG00000283797",0,NA,NA,NA,NA,NA
"ENSG00000279314",0,NA,NA,NA,NA,NA
"ENSG00000279315",0,NA,NA,NA,NA,NA
"ENSG00000279317",0,NA,NA,NA,NA,NA
"ENSG00000279310",0,NA,NA,NA,NA,NA
"ENSG00000279311",0,NA,NA,NA,NA,NA
"ENSG00000279312",4.37449688211987,-0.949222354915264,1.54818683618679,-0.613118735238194,0.539797833028929,0.999838284898011
"ENSG00000279313",0,NA,NA,NA,NA,NA
"ENSG00000168528",10.9734103773865,0.989188390851217,1.28737404773136,0.768376830800951,0.442263341157118,0.999838284898011
"ENSG00000284605",0,NA,NA,NA,NA,NA
"ENSG00000279319",0,NA,NA,NA,NA,NA
"ENSG00000145087",0,NA,NA,NA,NA,NA
"ENSG00000270432",0,NA,NA,NA,NA,NA
"ENSG00000270433",0,NA,NA,NA,NA,NA
"ENSG00000254083",0,NA,NA,NA,NA,NA
"ENSG00000270431",0,NA,NA,NA,NA,NA
"ENSG00000254084",0,NA,NA,NA,NA,NA
"ENSG00000270434",0,NA,NA,NA,NA,NA
"ENSG00000270435",0,NA,NA,NA,NA,NA
"ENSG00000254089",0,NA,NA,NA,NA,NA
"ENSG00000254088",0,NA,NA,NA,NA,NA
"ENSG00000283656",0,NA,NA,NA,NA,NA
"ENSG00000283657",0,NA,NA,NA,NA,NA
"ENSG00000158113",0.618802424018293,1.06979771171814,1.4341121945058,0.745965145416531,0.455688470253295,NA
"ENSG00000283653",0,NA,NA,NA,NA,NA
"ENSG00000137776",53.2780709456424,-0.234971804037811,0.843439977904078,-0.278587463475123,0.780561434664192,0.999838284898011
"ENSG00000137770",16.4001993257911,-0.154828723299666,1.11071022585456,-0.139396144642986,0.889137118747064,0.999838284898011
"ENSG00000214237",0,NA,NA,NA,NA,NA
"ENSG00000130204",39.4135304382977,0.722554331715019,0.828538128273786,0.87208338042381,0.383162892039394,0.999838284898011
"ENSG00000213516",10.3047546642717,0.0646083280872801,1.16621717874969,0.0553999111525242,0.955819866620503,0.999838284898011
"ENSG00000248128",0,NA,NA,NA,NA,NA
"ENSG00000130202",68.4903293804584,0.560086662567439,0.757781590069725,0.73911357824872,0.459838032423903,0.999838284898011
"ENSG00000130203",450.703978556649,-0.142725945826297,0.691029239010346,-0.206541109650731,0.836368256068004,0.999838284898011
"ENSG00000011275",27.5991861765095,-0.0788232053635453,0.939124620714442,-0.0839326364413493,0.933109990974676,0.999838284898011
"ENSG00000157837",40.8589889268599,-0.00880899123077854,0.815041548278268,-0.0108080272096399,0.991376609845014,0.999838284898011
"ENSG00000130208",63.8005891707966,2.58692212704173,0.839968059849214,3.07978630461987,0.00207149165443517,0.0503910778679591
"ENSG00000157833",6.57427681576466,0.375037265841369,1.29677118384995,0.289208513045402,0.772421817621369,0.999838284898011
"ENSG00000163714",58.4803491848844,0.0700528556913343,0.921490006551354,0.076021286387581,0.939402163112443,0.999838284898011
"ENSG00000215043",0,NA,NA,NA,NA,NA
"ENSG00000143479",4.56267474672764,-0.174778390517353,1.47824045348852,-0.118234073560151,0.905882192499682,0.999838284898011
"ENSG00000165533",10.8118816638012,-0.151317330982103,1.14408537517244,-0.132260523791152,0.894778230463231,0.999838284898011
"ENSG00000253196",0,NA,NA,NA,NA,NA
"ENSG00000253197",0,NA,NA,NA,NA,NA
"ENSG00000253194",0,NA,NA,NA,NA,NA
"ENSG00000253195",0,NA,NA,NA,NA,NA
"ENSG00000263483",0,NA,NA,NA,NA,NA
"ENSG00000253190",0,NA,NA,NA,NA,NA
"ENSG00000253191",0,NA,NA,NA,NA,NA
"ENSG00000260252",0,NA,NA,NA,NA,NA
"ENSG00000253198",0,NA,NA,NA,NA,NA
"ENSG00000253199",0,NA,NA,NA,NA,NA
"ENSG00000240713",0,NA,NA,NA,NA,NA
"ENSG00000259632",0,NA,NA,NA,NA,NA
"ENSG00000264149",0,NA,NA,NA,NA,NA
"ENSG00000161091",39.5463737085413,0.62406100420375,0.828659599461762,0.753096934626831,0.451391666329543,0.999838284898011
"ENSG00000232759",0,NA,NA,NA,NA,NA
"ENSG00000214669",0,NA,NA,NA,NA,NA
"ENSG00000284568",0,NA,NA,NA,NA,NA
"ENSG00000214668",0,NA,NA,NA,NA,NA
"ENSG00000279594",0.618802424018293,1.06979771171814,1.4341121945058,0.745965145416531,0.455688470253295,NA
"ENSG00000284561",0,NA,NA,NA,NA,NA
"ENSG00000284567",0,NA,NA,NA,NA,NA
"ENSG00000284565",0,NA,NA,NA,NA,NA
"ENSG00000284564",0.987391695202733,-0.0177822697757932,1.5720244301356,-0.0113117006548424,0.990974761161583,NA
"ENSG00000253440",0,NA,NA,NA,NA,NA
"ENSG00000253441",0,NA,NA,NA,NA,NA
"ENSG00000141979",0,NA,NA,NA,NA,NA
"ENSG00000253444",0,NA,NA,NA,NA,NA
"ENSG00000111364",9.06836920482923,-1.10278916619327,1.20386688872423,-0.916039120705384,0.359646376658485,0.9838150009119
"ENSG00000253447",0,NA,NA,NA,NA,NA
"ENSG00000253448",0,NA,NA,NA,NA,NA
"ENSG00000253449",0,NA,NA,NA,NA,NA
"ENSG00000279469",0,NA,NA,NA,NA,NA
"ENSG00000257570",0,NA,NA,NA,NA,NA
"ENSG00000257572",0,NA,NA,NA,NA,NA
"ENSG00000205054",0.281124220529969,0.868835770998757,1.37480329764506,0.63197096812832,0.527405848007029,NA
"ENSG00000231427",0,NA,NA,NA,NA,NA
"ENSG00000257576",0.281124220529969,0.868835770998757,1.37480329764506,0.63197096812832,0.527405848007029,NA
"ENSG00000205057",0,NA,NA,NA,NA,NA
"ENSG00000257579",0,NA,NA,NA,NA,NA
"ENSG00000283644",0,NA,NA,NA,NA,NA
"ENSG00000267000",0,NA,NA,NA,NA,NA
"ENSG00000221476",0,NA,NA,NA,NA,NA
"ENSG00000121388",0,NA,NA,NA,NA,NA
"ENSG00000121381",0,NA,NA,NA,NA,NA
"ENSG00000121380",0,NA,NA,NA,NA,NA
"ENSG00000211680",0,NA,NA,NA,NA,NA
"ENSG00000267005",0.843372661589906,1.12422743659265,1.4464387205867,0.777238206217708,0.437018244916452,NA
"ENSG00000178381",9.98580552934994,0.74006009998032,1.17415871382114,0.630289662946751,0.52850508492097,0.999838284898011
"ENSG00000198984",0,NA,NA,NA,NA,NA
"ENSG00000198987",0,NA,NA,NA,NA,NA
"ENSG00000042429",16.7038882258936,0.256072595954895,1.02332060624913,0.250236919291111,0.802404135789496,0.999838284898011
"ENSG00000178385",9.87471003495373,-1.72691847907775,1.19814702053255,-1.44132435292471,0.149493070389391,0.734191005376556
"ENSG00000198983",0,NA,NA,NA,NA,NA
"ENSG00000178386",0,NA,NA,NA,NA,NA
"ENSG00000171867",77.0134751301269,1.01030802045244,0.875984084659648,1.15334061216989,0.248770606946432,0.909960390520807
"ENSG00000171865",4.87471003495373,-0.495159126108251,1.4061975743102,-0.352126283784232,0.724743557545981,0.999838284898011
"ENSG00000237338",0,NA,NA,NA,NA,NA
"ENSG00000171863",864.156969698722,0.912371004157074,0.659209552936139,1.38403789825761,0.166346850626409,0.774182688343279
"ENSG00000171862",56.9074096745285,-0.53212978333244,0.807290379255197,-0.659155363431163,0.50979600698995,0.999838284898011
"ENSG00000171861",8.29906020617013,0.371717745450259,1.2262242069328,0.303140113650219,0.761783085211717,0.999838284898011
"ENSG00000171860",23.8938892299868,0.506294719133013,1.11249608955997,0.455097976419196,0.649038753782021,0.999838284898011
"ENSG00000276997",0.531124220529969,0.0390530189049285,1.44421697360369,0.0270409638016379,0.978427061576916,NA
"ENSG00000041880",22.1660633115018,-0.102335394104737,0.951253693959909,-0.10757949719883,0.91432926145258,0.999838284898011
"ENSG00000260255",0,NA,NA,NA,NA,NA
"ENSG00000276993",0,NA,NA,NA,NA,NA
