gene_id,normal1,normal2,tumour1,tumour2
ENSG00000137871,48,28,5,21
ENSG00000261067,8,5,4,29
ENSG00000238282,0,0,0,0
ENSG00000264171,0,0,0,0
ENSG00000115009,0,3,0,3
ENSG00000137878,32,35,0,0
ENSG00000133398,16,23,21,22
ENSG00000254076,0,0,0,0
ENSG00000115008,0,0,0,12
ENSG00000239118,0,0,0,0
ENSG00000239119,0,0,0,0
ENSG00000239115,0,0,0,0
ENSG00000239112,0,0,0,0
ENSG00000173041,13,5,8,17
ENSG00000173040,7,0,7,9
ENSG00000236320,0,0,0,0
ENSG00000202050,0,0,0,0
ENSG00000236323,0,0,0,0
ENSG00000236324,0,0,0,0
ENSG00000236325,0,0,0,0
ENSG00000236326,0,0,0,0
ENSG00000236327,0,0,0,0
ENSG00000202059,0,0,0,0
ENSG00000202058,0,0,2,0
ENSG00000264391,0,0,0,0
ENSG00000102038,29,11,21,52
ENSG00000254077,0,0,0,0
ENSG00000008256,80,65,21,60
ENSG00000213842,0,0,0,0
ENSG00000134780,7,11,5,16
ENSG00000205361,0,0,2,0
ENSG00000207330,0,0,0,0
ENSG00000205364,6,13,15,8
ENSG00000251338,0,0,0,0
ENSG00000251652,0,0,0,0
ENSG00000140395,47,65,37,79
ENSG00000222036,0,0,0,0
ENSG00000140396,31,11,5,27
ENSG00000140391,431,445,503,228
ENSG00000229892,0,0,0,0
ENSG00000229893,0,0,0,0
ENSG00000229890,0,0,0,0
ENSG00000229891,5,0,3,5
ENSG00000229896,0,0,0,0
ENSG00000140398,15,12,8,24
ENSG00000229894,0,0,0,0
ENSG00000213754,0,0,0,0
ENSG00000213755,0,0,0,0
ENSG00000213757,2,2,2,3
ENSG00000213750,0,0,0,0
ENSG00000213752,0,0,0,0
ENSG00000213753,5,17,12,29
ENSG00000222714,0,0,0,0
ENSG00000222715,0,0,0,0
ENSG00000213759,0,0,0,0
ENSG00000222713,0,0,0,0
ENSG00000100336,54,43,5,7
ENSG00000100335,65,24,15,23
ENSG00000100330,21,12,5,14
ENSG00000260871,0,0,3,0
ENSG00000260870,0,0,0,0
ENSG00000260877,0,5,0,0
ENSG00000260876,0,0,0,0
ENSG00000260874,0,0,0,0
ENSG00000260879,0,0,0,0
ENSG00000260878,0,0,0,0
ENSG00000224717,0,0,0,0
ENSG00000224714,0,0,0,0
ENSG00000224715,0,0,0,0
ENSG00000224712,4,2,2,4
ENSG00000224713,3,3,0,0
ENSG00000235679,0,0,0,0
ENSG00000235678,0,0,0,0
ENSG00000235677,0,0,0,0
ENSG00000225867,0,0,0,0
ENSG00000213285,0,0,0,0
ENSG00000235673,0,0,0,0
ENSG00000235672,0,0,0,0
ENSG00000213280,2,0,3,2
ENSG00000224719,0,0,0,0
ENSG00000280239,0,0,0,3
ENSG00000280238,0,0,1,0
ENSG00000261302,0,0,0,0
ENSG00000112837,15,9,3,47
ENSG00000280232,0,0,0,3
ENSG00000280231,2,0,0,0
ENSG00000280237,3,0,0,0
ENSG00000280236,0,0,0,0
ENSG00000280234,0,0,0,0
ENSG00000197265,37,32,15,25
ENSG00000182950,0,3,0,0
ENSG00000182952,38,17,28,64
ENSG00000197261,15,7,0,6
ENSG00000182957,7,17,0,9
ENSG00000268736,0,0,0,0
ENSG00000225185,0,0,0,0
ENSG00000123561,0,0,0,0
ENSG00000123560,0,0,0,0
ENSG00000160808,3,2,0,0
ENSG00000103174,9,22,10,8
ENSG00000103175,3,0,3,0
ENSG00000259528,0,0,0,0
ENSG00000278184,0,0,0,0
ENSG00000160803,21,31,45,29
ENSG00000160801,18,25,5,0
ENSG00000238797,0,0,0,0
ENSG00000238795,2,0,2,0
ENSG00000238793,0,0,0,0
ENSG00000230345,0,0,0,0
ENSG00000102882,69,105,49,41
ENSG00000102886,7,8,3,0
ENSG00000213556,0,0,0,0
ENSG00000280587,0,0,0,0
ENSG00000230347,0,0,0,0
ENSG00000266097,0,0,0,0
ENSG00000280580,0,0,0,0
ENSG00000266094,9,5,9,15
ENSG00000266099,0,0,0,0
ENSG00000212482,0,0,0,0
ENSG00000211668,0,3,9,7
ENSG00000211669,0,4,0,6
ENSG00000211666,6,5,228,34
ENSG00000211667,0,0,0,0
ENSG00000211664,0,0,9,1
ENSG00000211665,0,3,0,0
ENSG00000211662,0,8,49,13
ENSG00000211663,3,6,43,3
ENSG00000211660,0,0,45,5
ENSG00000211661,0,0,0,0
ENSG00000169607,0,0,3,11
ENSG00000169604,56,99,70,220
ENSG00000169605,0,0,0,3
ENSG00000169609,9,12,6,18
ENSG00000266329,0,0,0,0
ENSG00000266328,0,0,0,0
ENSG00000269519,0,0,0,0
ENSG00000266325,0,0,0,0
ENSG00000078687,23,7,7,0
ENSG00000266327,0,0,0,0
ENSG00000269514,3,0,0,0
ENSG00000266321,0,0,0,0
ENSG00000266320,0,0,0,0
ENSG00000197849,0,0,0,0
ENSG00000212158,0,0,0,0
ENSG00000197841,9,9,9,7
ENSG00000212154,0,0,0,0
ENSG00000212157,0,0,0,0
ENSG00000212156,0,0,0,0
ENSG00000197847,0,0,0,0
ENSG00000211598,3,3,60,9
ENSG00000211599,0,0,1,0
ENSG00000281189,0,0,0,0
ENSG00000211590,0,0,0,0
ENSG00000211591,0,0,0,0
ENSG00000211592,42,110,2716,351
ENSG00000211593,0,1,2,0
ENSG00000281186,0,0,0,0
ENSG00000203335,0,0,0,0
ENSG00000211596,1,0,3,1
ENSG00000211597,0,0,3,2
ENSG00000203334,0,0,0,0
ENSG00000102226,53,22,31,34
ENSG00000102225,59,64,64,85
ENSG00000156103,0,3,0,3
ENSG00000102221,9,0,3,9
ENSG00000273119,0,0,0,0
ENSG00000153162,11,17,0,0
ENSG00000013503,5,9,7,17
ENSG00000153165,1,1,0,0
ENSG00000228718,0,0,0,0
ENSG00000228719,0,0,0,0
ENSG00000231201,0,0,0,0
ENSG00000283422,0,0,0,0
ENSG00000142615,0,0,0,0
ENSG00000228716,46,22,22,15
ENSG00000228717,0,0,0,0
ENSG00000228714,0,0,0,0
ENSG00000207052,0,0,0,0
ENSG00000225394,0,0,0,0
ENSG00000225397,0,0,0,0
ENSG00000142530,5,0,0,0
ENSG00000225391,0,0,0,0
ENSG00000225393,0,0,0,0
ENSG00000142534,670,1505,2753,1085
ENSG00000142539,0,0,0,0
ENSG00000142538,0,0,0,0
ENSG00000225399,0,3,0,0
ENSG00000225398,0,0,0,0
ENSG00000227965,0,0,0,0
ENSG00000149503,5,2,5,5
ENSG00000164050,51,61,35,105
ENSG00000165970,0,0,0,0
ENSG00000149506,0,0,0,3
ENSG00000165972,0,0,0,2
ENSG00000165973,0,0,0,7
ENSG00000184441,3,0,5,7
ENSG00000184445,17,3,10,13
ENSG00000227968,0,0,0,0
ENSG00000164053,5,6,5,10
ENSG00000214878,0,0,0,0
ENSG00000198736,15,35,39,11
ENSG00000163728,17,23,16,30
ENSG00000267058,2,0,0,0
ENSG00000164056,52,41,5,26
ENSG00000239945,0,0,0,0
ENSG00000267055,0,0,0,0
ENSG00000267056,0,0,0,0
ENSG00000267057,0,0,0,0
ENSG00000239941,0,0,0,0
ENSG00000267051,0,0,0,0
ENSG00000267052,0,0,0,0
ENSG00000267053,4,3,0,0
ENSG00000114209,19,26,24,69
ENSG00000263748,0,0,0,0
ENSG00000263749,0,0,0,0
ENSG00000279391,0,0,0,0
ENSG00000263744,0,0,0,0
ENSG00000263745,0,0,0,3
ENSG00000114200,9,2,0,220
ENSG00000263740,0,2,18,3
ENSG00000263741,0,0,0,0
ENSG00000114204,0,3,0,0
ENSG00000115159,29,19,15,17
ENSG00000147606,3,0,0,0
ENSG00000259068,0,0,0,0
ENSG00000259069,0,0,0,0
ENSG00000259064,0,0,0,0
ENSG00000253001,0,0,0,0
ENSG00000259066,0,1,0,0
ENSG00000201563,0,0,0,0
ENSG00000115155,0,3,0,0
ENSG00000259061,0,0,0,0
ENSG00000259062,2,0,0,0
ENSG00000201567,0,0,0,0
ENSG00000225239,0,0,0,0
ENSG00000205412,0,0,0,0
ENSG00000205413,35,11,11,35
ENSG00000205414,0,0,0,0
ENSG00000257935,0,0,0,0
ENSG00000225979,0,0,0,0
ENSG00000225978,0,3,0,3
ENSG00000225971,0,0,3,0
ENSG00000225970,0,0,0,0
ENSG00000225973,0,7,10,10
ENSG00000225972,461,331,115,43
ENSG00000225975,0,0,2,1
ENSG00000225974,0,0,0,0
ENSG00000225976,1,0,2,1
ENSG00000119514,10,7,41,28
ENSG00000241223,0,0,0,0
ENSG00000152484,25,25,13,39
ENSG00000278182,0,0,0,0
ENSG00000157470,0,3,3,1
ENSG00000108963,23,13,8,0
ENSG00000229043,11,3,6,5
ENSG00000118058,49,25,30,37
ENSG00000229044,0,0,0,0
ENSG00000229047,0,0,0,0
ENSG00000229046,0,0,0,0
ENSG00000278156,3,0,0,0
ENSG00000278151,0,0,0,0
ENSG00000278153,0,0,0,0
ENSG00000158623,33,29,18,22
ENSG00000225236,0,0,0,0
ENSG00000234655,0,0,0,0
ENSG00000278159,0,0,0,0
ENSG00000278158,0,0,0,0
ENSG00000227533,0,0,2,0
ENSG00000227532,0,0,0,0
ENSG00000227531,0,0,0,0
ENSG00000227537,0,0,0,0
ENSG00000227536,0,0,0,1
ENSG00000227535,0,0,0,0
ENSG00000227534,0,0,0,0
ENSG00000225235,0,0,0,0
ENSG00000182132,0,0,0,0
ENSG00000244604,0,0,0,0
ENSG00000166770,12,12,0,22
ENSG00000282772,0,0,0,0
ENSG00000244076,0,0,0,0
ENSG00000143842,35,19,5,4
ENSG00000091490,23,16,21,64
ENSG00000122741,30,9,9,15
ENSG00000011105,65,54,43,27
ENSG00000251698,0,0,0,0
ENSG00000251697,0,0,0,0
ENSG00000157131,0,0,0,0
ENSG00000251694,0,0,0,0
ENSG00000251692,0,0,0,0
ENSG00000251691,0,0,0,0
ENSG00000121211,3,3,0,3
ENSG00000121210,28,15,13,5
ENSG00000164736,21,19,3,0
ENSG00000178217,0,0,0,0
ENSG00000230931,0,0,0,0
ENSG00000164733,456,682,1179,399
ENSG00000242600,3,0,0,0
ENSG00000242602,0,0,0,0
ENSG00000206034,0,0,0,0
ENSG00000252353,0,0,0,0
ENSG00000252352,0,0,0,0
ENSG00000252351,0,0,0,0
ENSG00000242607,0,0,0,0
ENSG00000242608,0,0,0,0
ENSG00000242609,0,0,0,0
ENSG00000252358,0,0,0,0
ENSG00000231324,0,0,0,3
ENSG00000282511,0,0,0,0
ENSG00000254516,0,0,0,0
ENSG00000207922,0,0,0,0
ENSG00000207923,0,0,0,0
ENSG00000254514,0,0,0,0
ENSG00000207926,0,1,0,0
ENSG00000207927,0,0,0,0
ENSG00000207924,0,0,0,0
ENSG00000207925,0,0,0,0
ENSG00000251521,0,0,0,0
ENSG00000251520,0,0,0,0
ENSG00000251523,0,0,0,0
ENSG00000251525,0,0,0,0
ENSG00000251527,0,0,0,0
ENSG00000251526,0,0,0,0
ENSG00000257207,3,2,0,0
ENSG00000083123,33,18,0,27
ENSG00000257202,0,0,0,0
ENSG00000099194,4360,1036,79,337
ENSG00000281571,1,1,2,1
ENSG00000281969,0,0,0,0
ENSG00000281961,0,0,0,0
ENSG00000203565,0,0,0,0
ENSG00000254519,0,0,0,0
ENSG00000248434,0,0,0,0
ENSG00000101146,23,29,22,23
ENSG00000170044,0,0,0,0
ENSG00000101144,0,5,0,0
ENSG00000170043,34,81,50,34
ENSG00000251843,0,0,0,0
ENSG00000171798,5,0,21,9
ENSG00000104518,35,62,128,62
ENSG00000104517,85,53,23,71
ENSG00000171794,0,0,0,0
ENSG00000175274,13,39,13,29
ENSG00000254833,0,0,0,0
ENSG00000171791,78,35,7,7
ENSG00000171790,0,0,0,0
ENSG00000171793,4,7,24,9
ENSG00000171792,8,4,7,11
ENSG00000231361,0,0,0,0
ENSG00000231362,0,0,0,0
ENSG00000231365,7,4,13,5
ENSG00000231364,0,0,0,0
ENSG00000231367,4,3,3,0
ENSG00000231366,0,0,0,0
ENSG00000231369,0,0,0,0
ENSG00000231368,0,0,0,0
ENSG00000264127,0,0,0,0
ENSG00000178342,0,0,0,3
ENSG00000196678,11,3,5,3
ENSG00000185129,43,19,13,23
ENSG00000284219,0,0,0,0
ENSG00000196670,11,13,7,21
ENSG00000280250,0,0,0,0
ENSG00000124370,7,6,3,8
ENSG00000197106,0,0,0,0
ENSG00000124374,9,3,0,5
ENSG00000197102,195,199,147,133
ENSG00000161813,28,17,13,19
ENSG00000199859,0,0,0,0
ENSG00000199851,0,0,0,0
ENSG00000199855,0,0,0,0
ENSG00000274379,0,0,0,0
ENSG00000199857,0,0,0,0
ENSG00000255510,0,0,0,0
ENSG00000255511,0,0,0,0
ENSG00000207072,0,0,0,0
ENSG00000255513,0,0,3,1
ENSG00000255514,0,0,0,0
ENSG00000255515,0,0,0,0
ENSG00000255516,0,0,0,0
ENSG00000255517,0,3,7,0
ENSG00000253585,0,0,0,0
ENSG00000253584,0,0,0,0
ENSG00000253587,0,0,0,0
ENSG00000253586,0,0,0,0
ENSG00000253581,0,0,0,0
ENSG00000253580,0,0,0,0
ENSG00000253583,0,0,0,0
ENSG00000253582,0,0,0,0
ENSG00000262633,4,0,2,0
ENSG00000203971,0,0,0,0
ENSG00000203970,0,0,0,0
ENSG00000203972,0,0,0,0
ENSG00000189229,0,0,0,0
ENSG00000252207,0,0,0,0
ENSG00000257614,0,0,0,0
ENSG00000247728,0,0,0,0
ENSG00000252209,0,0,0,0
ENSG00000276449,3,3,0,0
ENSG00000240733,0,0,0,0
ENSG00000276445,0,0,0,0
ENSG00000280255,3,3,0,0
ENSG00000276443,0,0,0,1
ENSG00000276442,0,0,0,0
ENSG00000230090,0,0,0,0
ENSG00000230091,4,5,0,3
ENSG00000230092,2,0,0,0
ENSG00000200738,0,0,0,0
ENSG00000230096,0,0,0,0
ENSG00000230097,0,0,0,0
ENSG00000230098,0,0,0,0
ENSG00000230099,0,3,0,0
ENSG00000255179,0,0,0,0
ENSG00000134909,19,11,7,30
ENSG00000198108,5,5,3,7
ENSG00000096384,551,464,241,209
ENSG00000200737,0,0,0,0
ENSG00000198105,8,8,6,15
ENSG00000198104,0,0,0,0
ENSG00000134901,5,3,7,30
ENSG00000134900,39,9,5,38
ENSG00000134905,42,30,38,75
ENSG00000092607,39,27,2,0
ENSG00000199279,0,0,0,0
ENSG00000199276,0,0,0,0
ENSG00000199270,0,0,0,0
ENSG00000199272,0,0,0,0
ENSG00000199273,0,0,0,0
ENSG00000230548,0,0,0,0
ENSG00000230549,0,0,0,0
ENSG00000230542,0,0,0,0
ENSG00000230543,0,0,0,0
ENSG00000230546,0,0,0,0
ENSG00000230547,0,0,0,0
ENSG00000146021,11,9,0,0
ENSG00000204529,0,0,0,0
ENSG00000204528,0,0,0,0
ENSG00000204525,165,300,547,414
ENSG00000204524,0,0,0,0
ENSG00000003249,3,3,9,12
ENSG00000222383,0,0,0,0
ENSG00000204520,8,2,5,14
ENSG00000248761,0,0,0,0
ENSG00000248763,0,0,0,0
ENSG00000248762,0,0,0,0
ENSG00000167419,0,0,3,3
ENSG00000248764,0,0,0,0
ENSG00000248767,0,0,0,0
ENSG00000240519,0,0,0,0
ENSG00000283629,0,0,0,0
ENSG00000167414,0,0,0,0
ENSG00000240513,0,0,0,0
ENSG00000240511,0,0,0,0
ENSG00000249490,0,0,0,0
ENSG00000249491,0,0,0,0
ENSG00000249492,0,0,0,0
ENSG00000249493,0,0,0,0
ENSG00000249494,0,0,0,0
ENSG00000249495,0,0,0,0
ENSG00000249497,0,0,0,0
ENSG00000215572,0,1,0,0
ENSG00000279479,0,0,0,0
ENSG00000215571,0,0,0,0
ENSG00000122254,3,5,3,3
ENSG00000204022,0,0,0,0
ENSG00000096968,39,11,4,8
ENSG00000206806,0,0,0,0
ENSG00000206807,0,0,0,0
ENSG00000206804,0,0,0,0
ENSG00000206805,0,0,0,0
ENSG00000206802,0,0,0,0
ENSG00000206803,0,0,0,0
ENSG00000206800,0,0,0,0
ENSG00000272370,3,0,0,0
ENSG00000274369,0,0,0,0
ENSG00000206808,0,0,0,0
ENSG00000241397,0,0,0,0
ENSG00000241395,0,0,0,0
ENSG00000241392,0,0,0,0
ENSG00000241391,0,0,0,0
ENSG00000261540,0,0,0,0
ENSG00000266076,0,0,0,0
ENSG00000241399,137,18,5,3
ENSG00000279493,0,0,0,0
ENSG00000279491,0,0,0,0
ENSG00000200313,0,0,0,0
ENSG00000200314,0,1,0,0
ENSG00000279495,3,0,0,0
ENSG00000279494,0,0,0,0
ENSG00000200318,0,0,0,0
ENSG00000279499,0,0,0,0
ENSG00000279498,0,0,0,0
ENSG00000280354,0,0,0,0
ENSG00000177106,13,5,38,69
ENSG00000129467,51,27,8,2
ENSG00000177105,17,59,96,39
ENSG00000177103,9,0,9,0
ENSG00000129460,15,38,36,29
ENSG00000237011,0,0,0,0
ENSG00000237013,0,0,0,0
ENSG00000237015,0,2,0,2
ENSG00000237014,0,0,0,0
ENSG00000177108,0,0,0,0
ENSG00000237016,0,0,0,0
ENSG00000277473,0,0,0,0
ENSG00000141556,35,52,32,39
ENSG00000141551,83,39,63,67
ENSG00000141552,32,57,120,87
ENSG00000277474,0,0,0,0
ENSG00000172554,0,0,0,0
ENSG00000266933,0,0,0,0
ENSG00000172551,0,0,0,0
ENSG00000271130,0,0,0,0
ENSG00000223024,0,0,0,0
ENSG00000223027,0,0,0,0
ENSG00000223026,0,0,0,0
ENSG00000279729,1,0,0,0
ENSG00000279728,0,0,0,0
ENSG00000223023,0,0,0,0
ENSG00000147869,0,3,0,0
ENSG00000279725,0,0,0,0
ENSG00000279724,0,0,0,0
ENSG00000279727,0,0,0,0
ENSG00000279726,0,0,0,0
ENSG00000147862,89,118,31,46
ENSG00000279720,0,0,0,1
ENSG00000279722,3,0,0,3
ENSG00000270849,0,0,0,0
ENSG00000270842,0,0,0,0
ENSG00000270846,0,0,0,0
ENSG00000276385,0,0,0,0
ENSG00000141086,0,0,0,0
ENSG00000141084,25,11,9,19
ENSG00000084110,0,0,0,0
ENSG00000084112,30,21,11,17
ENSG00000172888,10,10,12,17
ENSG00000172889,98,176,61,15
ENSG00000119718,23,32,35,45
ENSG00000249149,0,0,0,0
ENSG00000249142,0,0,0,0
ENSG00000249140,0,0,0,0
ENSG00000249141,0,0,0,6
ENSG00000127054,40,57,78,91
ENSG00000261544,0,0,0,0
ENSG00000113328,82,28,51,142
ENSG00000236651,0,0,0,0
ENSG00000240777,0,0,0,0
ENSG00000236653,0,0,0,0
ENSG00000236654,0,0,0,0
ENSG00000236655,0,0,0,0
ENSG00000236656,0,0,0,0
ENSG00000113327,0,0,0,8
ENSG00000276147,0,0,0,0
ENSG00000145700,0,0,0,3
ENSG00000145703,11,7,3,11
ENSG00000201048,0,0,0,0
ENSG00000085449,7,28,50,9
ENSG00000201044,0,0,0,0
ENSG00000145708,19,7,0,0
ENSG00000201041,0,0,0,0
ENSG00000262180,0,0,0,0
ENSG00000174482,0,0,0,0
ENSG00000232794,0,0,0,0
ENSG00000232797,0,0,0,0
ENSG00000232791,0,0,0,0
ENSG00000232790,0,0,0,0
ENSG00000232793,0,0,0,0
ENSG00000174485,18,11,17,20
ENSG00000232799,0,0,0,0
ENSG00000232798,0,0,0,0
ENSG00000116663,13,13,44,7
ENSG00000116661,7,0,277,63
ENSG00000116667,49,47,15,53
ENSG00000116668,9,5,5,5
ENSG00000113492,0,0,0,0
ENSG00000085999,0,0,7,3
ENSG00000085998,51,83,57,67
ENSG00000231443,1,3,0,0
ENSG00000270269,0,0,0,0
ENSG00000270268,0,0,0,0
ENSG00000117139,14,24,19,50
ENSG00000270265,0,0,0,1
ENSG00000270264,0,0,0,0
ENSG00000224555,0,0,0,0
ENSG00000273408,0,0,0,0
ENSG00000273409,0,0,0,0
ENSG00000224550,0,2,0,0
ENSG00000278459,0,0,0,0
ENSG00000224553,0,0,1,1
ENSG00000264176,0,0,0,0
ENSG00000264177,0,0,0,0
ENSG00000264174,0,0,0,0
ENSG00000264175,0,0,0,0
ENSG00000264172,0,0,0,0
ENSG00000273407,0,0,1,0
ENSG00000207201,0,0,0,0
ENSG00000081692,8,16,49,23
ENSG00000281008,0,0,0,0
ENSG00000130638,41,68,74,125
ENSG00000130635,70,67,220,261
ENSG00000231445,1,0,0,0
ENSG00000250039,0,0,0,0
ENSG00000224089,0,0,0,0
ENSG00000224086,9,5,3,7
ENSG00000224087,0,0,0,0
ENSG00000220702,0,0,0,0
ENSG00000224082,0,0,0,0
ENSG00000224083,0,0,0,0
ENSG00000224080,0,2,0,0
ENSG00000224081,0,0,0,5
ENSG00000235306,0,0,0,0
ENSG00000110675,2,0,0,0
ENSG00000235304,0,0,0,3
ENSG00000235303,0,0,0,0
ENSG00000235301,0,0,0,0
ENSG00000235300,0,0,0,0
ENSG00000279344,3,3,0,0
ENSG00000235308,0,0,0,0
ENSG00000275720,0,0,0,0
ENSG00000275722,0,0,0,0
ENSG00000275725,0,0,0,0
ENSG00000151023,0,0,0,0
ENSG00000275726,0,0,0,0
ENSG00000275728,0,0,0,0
ENSG00000237613,0,0,0,0
ENSG00000234652,0,0,0,0
ENSG00000234653,0,0,0,0
ENSG00000234650,0,0,0,0
ENSG00000238152,0,0,0,0
ENSG00000234658,0,0,0,0
ENSG00000231447,0,0,0,0
ENSG00000230932,0,0,0,0
ENSG00000078898,0,0,0,0
ENSG00000230937,0,0,0,0
ENSG00000230936,0,0,0,0
ENSG00000230935,0,0,0,0
ENSG00000230934,0,0,0,0
ENSG00000181017,0,0,0,0
ENSG00000181016,0,5,0,0
ENSG00000181013,0,0,0,0
ENSG00000175746,0,0,0,0
ENSG00000181019,65,287,41,118
ENSG00000076944,13,8,95,60
ENSG00000173198,7,5,5,5
ENSG00000189223,25,10,21,4
ENSG00000189221,366,372,5,3
ENSG00000189227,5,3,5,9
ENSG00000171962,3,0,0,5
ENSG00000226765,0,0,0,0
ENSG00000171960,7,7,81,22
ENSG00000215386,12,11,0,2
ENSG00000262636,0,0,0,0
ENSG00000075914,21,23,21,39
ENSG00000237227,0,0,0,0
ENSG00000103375,0,0,3,0
ENSG00000280016,0,0,0,0
ENSG00000170027,343,356,83,141
ENSG00000237225,0,0,0,0
ENSG00000151079,0,0,0,0
ENSG00000264647,0,0,0,0
ENSG00000237221,0,0,0,0
ENSG00000174417,0,0,0,0
ENSG00000262185,3,0,6,3
ENSG00000262187,0,0,0,0
ENSG00000262181,0,0,0,0
ENSG00000139372,8,7,7,36
ENSG00000139370,16,19,34,35
ENSG00000273226,3,7,0,4
ENSG00000262188,0,0,0,0
ENSG00000131142,0,0,0,0
ENSG00000131143,206,425,296,335
ENSG00000201812,0,0,0,0
ENSG00000131148,9,16,20,15
ENSG00000131149,14,63,13,41
ENSG00000215381,0,0,0,0
ENSG00000215380,0,0,0,0
ENSG00000219604,0,0,0,0
ENSG00000202363,0,0,0,0
ENSG00000219607,9,2,19,3
ENSG00000219608,0,0,0,0
ENSG00000215388,0,0,0,2
ENSG00000240160,0,0,0,0
ENSG00000143933,403,560,644,624
ENSG00000171643,0,0,0,0
ENSG00000273659,0,0,0,0
ENSG00000180764,4,0,0,0
ENSG00000111231,13,17,7,13
ENSG00000272768,0,3,3,3
ENSG00000180767,0,0,0,0
ENSG00000111237,81,34,48,68
ENSG00000147036,0,0,0,0
ENSG00000142046,7,2,39,44
ENSG00000188573,0,0,0,0
ENSG00000277646,0,0,0,0
ENSG00000233846,1,2,0,1
ENSG00000064999,24,22,9,10
ENSG00000263583,0,0,0,0
ENSG00000263581,0,0,0,0
ENSG00000237614,0,0,0,0
ENSG00000263584,0,0,0,0
ENSG00000263585,0,0,0,0
ENSG00000272769,0,0,0,0
ENSG00000213976,3,3,0,0
ENSG00000213977,55,111,269,170
ENSG00000213970,0,0,0,0
ENSG00000213972,0,0,0,0
ENSG00000213973,0,0,0,0
ENSG00000231454,0,0,0,0
ENSG00000213979,0,0,0,0
ENSG00000062598,39,45,7,17
ENSG00000172201,31,63,190,253
ENSG00000188681,7,7,11,9
ENSG00000278657,0,0,0,0
ENSG00000188687,0,0,3,0
ENSG00000114770,27,19,24,8
ENSG00000114771,11,3,0,36
ENSG00000273189,3,0,1,4
ENSG00000273188,0,0,0,3
ENSG00000273186,0,5,0,0
ENSG00000273184,1,0,0,0
ENSG00000273183,0,3,0,3
ENSG00000273181,0,0,0,0
ENSG00000273180,0,3,0,0
ENSG00000115421,13,9,3,18
ENSG00000239008,0,0,0,0
ENSG00000259516,0,0,0,0
ENSG00000259517,0,0,0,0
ENSG00000115425,52,13,0,5
ENSG00000259511,0,0,0,1
ENSG00000259512,0,0,0,0
ENSG00000259513,0,0,0,0
ENSG00000259518,0,0,0,3
ENSG00000259519,0,0,0,0
ENSG00000180769,5,3,3,0
ENSG00000264910,0,0,0,0
ENSG00000109586,17,7,33,8
ENSG00000250630,0,0,0,0
ENSG00000250636,0,0,0,0
ENSG00000250637,0,0,0,0
ENSG00000250634,0,0,0,0
ENSG00000250635,0,0,0,0
ENSG00000263615,0,0,0,0
ENSG00000237716,0,0,0,0
ENSG00000152977,0,7,0,0
ENSG00000263588,0,0,0,0
ENSG00000279878,0,0,0,0
ENSG00000227578,0,0,0,0
ENSG00000056972,20,27,11,3
ENSG00000235884,0,0,0,0
ENSG00000235885,0,0,0,0
ENSG00000235886,0,0,0,0
ENSG00000235887,0,0,0,0
ENSG00000235880,0,0,0,0
ENSG00000239002,0,0,0,0
ENSG00000227048,0,0,0,0
ENSG00000222038,0,1,0,0
ENSG00000133454,0,0,0,0
ENSG00000148123,0,0,0,0
ENSG00000222037,0,1,3,1
ENSG00000242445,1,3,3,2
ENSG00000222031,0,0,0,0
ENSG00000222030,0,0,0,0
ENSG00000164535,7,19,34,17
ENSG00000242441,0,0,0,0
ENSG00000267465,0,0,0,0
ENSG00000267467,0,0,0,0
ENSG00000267466,0,0,0,0
ENSG00000267461,0,0,0,0
ENSG00000267463,0,0,0,0
ENSG00000267462,0,0,0,0
ENSG00000173156,15,3,65,25
ENSG00000267469,3,0,3,0
ENSG00000029993,11,8,17,14
ENSG00000064995,16,27,23,39
ENSG00000186352,2,8,74,54
ENSG00000208013,0,0,0,0
ENSG00000108187,11,6,0,5
ENSG00000086967,0,0,0,0
ENSG00000245213,0,0,3,0
ENSG00000272646,0,0,0,0
ENSG00000184844,0,0,0,0
ENSG00000164287,0,0,0,0
ENSG00000184840,43,125,303,249
ENSG00000164283,0,0,0,0
ENSG00000284346,0,0,0,0
ENSG00000279738,3,2,2,2
ENSG00000162607,23,19,21,43
ENSG00000100784,7,9,3,0
ENSG00000276380,0,0,0,0
ENSG00000108231,0,0,0,0
ENSG00000108239,11,15,0,9
ENSG00000218153,0,0,0,0
ENSG00000272644,0,2,2,0
ENSG00000101782,79,30,11,57
ENSG00000261818,0,0,0,0
ENSG00000121552,14,32,23,10
ENSG00000261371,387,594,33,12
ENSG00000223349,0,0,0,0
ENSG00000223344,0,0,0,0
ENSG00000223345,0,0,0,0
ENSG00000223341,0,0,0,0
ENSG00000223342,0,0,0,0
ENSG00000223343,0,0,0,3
ENSG00000239093,0,0,0,0
ENSG00000260115,0,0,0,0
ENSG00000239096,0,0,0,0
ENSG00000260112,0,0,0,0
ENSG00000260113,0,0,0,0
ENSG00000239099,0,0,0,0
ENSG00000261780,0,0,0,0
ENSG00000260118,3,0,0,0
ENSG00000234872,0,0,0,0
ENSG00000196472,0,0,0,0
ENSG00000196470,28,21,7,28
ENSG00000196476,3,11,7,13
ENSG00000196475,0,0,0,0
ENSG00000124177,32,5,11,22
ENSG00000124172,156,467,879,355
ENSG00000124171,7,0,17,20
ENSG00000266983,0,0,0,0
ENSG00000230284,0,0,0,0
ENSG00000234877,0,0,0,0
